Minerale,Ub,Regione,Titolo,Anno,Produzione,Operatore,Gennaio,Febbraio,Marzo,Aprile,Maggio,Giugno,Luglio,Agosto,Settembre,Ottobre,Novembre,Dicembre,Totale
Gas,Terra,Abruzzo,CELLINO STOCCAGGIO,2021.0,7906.157,EDISON STOCCAGGIO,299162.0,660485.0,589604.0,761493.0,699966.0,649973.0,726078.0,732999.0,740011.0,548666.0,750100.0,747620.0,7906157.0
Gas,Terra,Veneto,COLLALTO STOCCAGGIO,2021.0,924.443,EDISON STOCCAGGIO,119464.0,58149.0,95184.0,107796.0,107915.0,84760.0,5679.0,39516.0,107780.0,85432.0,63896.0,48872.0,924443.0
Gas,Terra,Molise,COLLE DI LAURO,2021.0,17945.585,ENERGEAN ITALY,1710159.0,1545846.0,1521071.0,1606804.0,1599065.0,1079534.0,1230712.0,1389478.0,1327740.0,1650217.0,1667121.0,1617838.0,17945585.0
Gas,Terra,Sicilia,COMISO SECONDO,2021.0,5159.22,ENERGEAN SICILIA,473685.0,442988.0,468354.0,347740.0,535040.0,334475.0,269120.0,453544.0,429316.0,485941.0,499557.0,419460.0,5159220.0
Gas,Terra,Emilia Romagna,DOSSO DEGLI ANGELI,2021.0,63021.308,ENI,6033898.0,5330155.0,5804952.0,5094717.0,5400313.0,5187536.0,4985060.0,5172569.0,4969954.0,5182605.0,4909700.0,4949849.0,63021308.0
Gas,Terra,Marche,FIUME TENNA,2021.0,30.563,ENERGEAN ITALY,4815.0,2964.0,3790.0,3780.0,2876.0,2830.0,1695.0,2340.0,2811.0,1795.0,0.01,867.0,30563.0
Gas,Terra,Sicilia,FIUMETTO,2021.0,44645.889,ENI MEDITERRANEA IDROCARBURI,3885990.0,3512726.0,3888171.0,3858381.0,3859958.0,3570992.0,3797363.0,3634734.0,3578383.0,3686188.0,3631112.0,3741891.0,44645889.0
Gas,Terra,Emilia Romagna,FORNOVO DI TARO,2021.0,8639.932,GAS PLUS ITALIANA,60426.0,205388.0,609220.0,751722.0,713873.0,847527.0,1078741.0,1111498.0,1042879.0,403358.0,873659.0,941641.0,8639932.0
Gas,Terra,Emilia Romagna,GAGGIOLA,2021.0,1339.992,LAZZI GAS,107773.0,104217.0,118315.0,113045.0,115332.0,113117.0,118011.0,113280.0,106812.0,104305.0,109133.0,116652.0,1339992.0
Gas,Terra,Sicilia,GAGLIANO,2021.0,17205.928,ENI MEDITERRANEA IDROCARBURI,1325004.0,1220032.0,1430518.0,1428444.0,1627615.0,1570123.0,1545829.0,1467820.0,1386029.0,1435778.0,1355634.0,1413102.0,17205928.0
Gas,Terra,Basilicata,GARAGUSO,2021.0,37795.801,ENERGEAN ITALY,2974523.0,3078908.0,3374942.0,3229875.0,3359043.0,3228272.0,3290834.0,3251963.0,2280379.0,3265537.0,3144878.0,3316647.0,37795801.0
Gas,Terra,Sicilia,GELA-AGIP,2021.0,8070.338,ENI MEDITERRANEA IDROCARBURI,699087.0,608222.0,581333.0,600251.0,1159432.0,346108.0,732159.0,744494.0,681925.0,651948.0,640324.0,625055.0,8070338.0
Gas,Terra,Sicilia,GIAURONE,2021.0,1038.039,ENI MEDITERRANEA IDROCARBURI,109766.0,84590.0,90651.0,90115.0,92894.0,86480.0,88178.0,84631.0,82496.0,86808.0,83651.0,57779.0,1038039.0
Gas,Terra,Basilicata,GORGOGLIONE,2021.0,115136.95,TOTAL E&P ITALIA,11918803.0,9884291.0,8138853.0,5273166.0,9193650.0,9947703.0,11916493.0,11451496.0,10418934.0,9680331.0,9171269.0,8141961.0,115136950.0
Gas,Terra,Emilia Romagna,GRECCHIA,2021.0,453.043,CH4 LIZZANO,47000.0,42892.0,46686.0,44508.0,40893.0,20362.0,24163.0,26990.0,23078.0,45917.0,43801.0,46753.0,453043.0
Gas,Terra,Sicilia,IRMINIO,2021.0,338.606,IRMINIO,0.01,0.01,0.01,0.01,69953.0,86071.0,72367.0,61503.0,39671.0,9041.0,0.01,0.01,338606.0
Gas,Terra,Sicilia,LIPPONE-MAZARA,2021.0,4193.226,ENI MEDITERRANEA IDROCARBURI,377413.0,338392.0,357764.0,371772.0,363932.0,331243.0,341875.0,348373.0,341028.0,353446.0,322191.0,345797.0,4193226.0
Gas,Terra,Marche,MACERATA,2021.0,455.584,GAS PLUS ITALIANA,60725.0,17698.0,95985.0,91653.0,93467.0,53723.0,0.01,0.01,0.01,0.01,0.01,42333.0,455584.0
Gas,Terra,Molise,MAFALDA,2021.0,329.512,GAS PLUS ITALIANA,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,95773.0,123598.0,110141.0,329512.0
Gas,Terra,Molise,MASSERIA VERTICCHIO,2021.0,36828.82,ENI,4352690.0,3954614.0,4205091.0,3716097.0,3879854.0,2456826.0,2437912.0,2428147.0,2365926.0,2464152.0,2391448.0,2176063.0,36828820.0
Gas,Terra,Basilicata,MASSERIA VIORANO,2021.0,18.154,PENGAS ITALIANA,0.01,0.01,18154.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,18154.0
Gas,Terra,Marche,MASSIGNANO,2021.0,114.133,ENERGEAN ITALY,52039.0,32044.0,26608.0,1660.0,1191.0,353.0,238.0,0.01,0.01,0.01,0.01,0.01,114133.0
Gas,Terra,Emilia Romagna,MEZZOCOLLE,2021.0,24460.601,SOCIETÀ PADANA ENERGIA,2229668.0,1991958.0,2193223.0,2100016.0,2161726.0,2078853.0,2145690.0,2011035.0,1378927.0,2116396.0,1996013.0,2057096.0,24460601.0
Gas,Terra,Emilia Romagna,MIRANDOLA,2021.0,826.107,SOCIETÀ PADANA ENERGIA,65552.0,68438.0,79793.0,60162.0,76931.0,71826.0,69931.0,68694.0,68019.0,69423.0,64301.0,63037.0,826107.0
Gas,Terra,Emilia Romagna,MISANO ADRIATICO,2021.0,265.624,CANOEL ITALIA,27529.0,21501.0,22085.0,17911.0,16470.0,24862.0,3629.0,29004.0,42413.0,30935.0,24534.0,4751.0,265624.0
Gas,Terra,Emilia Romagna,MONTE CANTIERE,2021.0,97.537,AIMAG,8350.0,7592.0,8397.0,8122.0,8390.0,8100.0,8320.0,8170.0,7886.0,8270.0,7850.0,8090.0,97537.0
Gas,Terra,Emilia Romagna,MONTEARDONE,2021.0,7233.417,GAS PLUS ITALIANA,799994.0,545262.0,778639.0,759712.0,765468.0,734827.0,567344.0,521421.0,501938.0,230086.0,546572.0,482154.0,7233417.0
Gas,Terra,Marche,MONTIGNANO,2021.0,1277.528,ENERGEAN ITALY,140276.0,117398.0,134111.0,130192.0,128740.0,125680.0,125368.0,107766.0,101433.0,41929.0,103911.0,20724.0,1277528.0
Gas,Terra,Toscana,PIETRAMALA,2021.0,1196.795,SIM,89959.0,81303.0,93773.0,109054.0,105914.0,102907.0,106780.0,105402.0,101732.0,104606.0,94418.0,100947.0,1196795.0
Gas,Terra,Emilia Romagna,PIGAZZANO,2021.0,1098.925,GAS PLUS ITALIANA,84016.0,149094.0,145914.0,105175.0,77917.0,47218.0,39136.0,38965.0,41961.0,76201.0,151686.0,141642.0,1098925.0
Gas,Terra,Emilia Romagna,POGGIO CASTIONE,2021.0,102.051,SOCOPLUS,7511.0,8123.0,8649.0,7705.0,10009.0,8956.0,9024.0,9901.0,8937.0,9215.0,7739.0,6282.0,102051.0
Gas,Terra,Basilicata,POLICORO,2021.0,348.744,GAS PLUS ITALIANA,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,150078.0,198666.0,348744.0
Gas,Terra,Emilia Romagna,QUARTO,2021.0,800.169,SOCIETÀ PADANA ENERGIA,95629.0,82457.0,89387.0,78403.0,71188.0,54903.0,63147.0,52835.0,58667.0,41390.0,52652.0,59511.0,800169.0
Gas,Terra,Sicilia,RAGUSA,2021.0,14065.548,ENI MEDITERRANEA IDROCARBURI,1287409.0,1145563.0,1125889.0,1213759.0,1911700.0,1106693.0,1147972.0,1226397.0,1241623.0,1251116.0,1156180.0,251247.0,14065548.0
Gas,Terra,Marche,RAPAGNANO,2021.0,2112.3,APENNINE ENERGY,243142.0,0.01,235594.0,214255.0,146032.0,175071.0,165927.0,150011.0,162546.0,197225.0,211184.0,211313.0,2112300.0
Gas,Terra,Sicilia,ROCCA CAVALLO,2021.0,25260.773,ENI MEDITERRANEA IDROCARBURI,2381903.0,2072477.0,2351070.0,2216988.0,2267233.0,2192252.0,2222298.0,2213357.0,2164025.0,1692567.0,1097759.0,2388844.0,25260773.0
Gas,Terra,Sicilia,S. ANNA,2021.0,1156.587,ENI MEDITERRANEA IDROCARBURI,0.01,0.01,0.01,0.01,0.01,50359.0,199305.0,184752.0,180143.0,189269.0,178952.0,173807.0,1156587.0
Gas,Terra,Abruzzo,S. MAURO,2021.0,1395.602,GAS PLUS ITALIANA,117957.0,135910.0,107903.0,132344.0,126732.0,114088.0,128803.0,122077.0,113679.0,70107.0,112322.0,113680.0,1395602.0
Gas,Terra,Emilia Romagna,SALSOMAGGIORE I,2021.0,273.467,TERME DI SALSOMAGGIORE E DI TABIANO,25030.0,25316.0,24734.0,23552.0,24447.0,21823.0,24506.0,21673.0,18946.0,19540.0,20910.0,22990.0,273467.0
Gas,Terra,Marche,SAN LORENZO,2021.0,731.057,APENNINE ENERGY,0.01,0.01,0.01,0.01,0.01,0.01,283884.0,74830.0,92233.0,90957.0,96228.0,92925.0,731057.0
Gas,Terra,Marche,SAN MARCO,2021.0,401.937,ENERGEAN ITALY,29998.0,30911.0,31773.0,32189.0,43201.0,31530.0,30779.0,32920.0,38592.0,41058.0,30420.0,28566.0,401937.0
Gas,Terra,Emilia Romagna,SANTERNO,2021.0,1654.358,SOCIETÀ PADANA ENERGIA,168871.0,129836.0,156409.0,153975.0,173452.0,144472.0,113643.0,139353.0,106442.0,134255.0,142223.0,91427.0,1654358.0
Gas,Terra,Basilicata,SERRA PIZZUTA,2021.0,4082.905,ENI,556573.0,475229.0,518799.0,423372.0,511791.0,404468.0,544000.0,510038.0,138635.0,0.01,0.01,0.01,4082905.0
Gas,Terra,Lombardia,SORESINA,2021.0,4729.903,ENI,460996.0,409215.0,444279.0,422320.0,431498.0,396753.0,399466.0,337329.0,366522.0,374978.0,342568.0,343979.0,4729903.0
Gas,Terra,Emilia Romagna,SPILAMBERTO,2021.0,17699.067,SOCIETÀ PADANA ENERGIA,1971209.0,1662415.0,1955089.0,1710759.0,1708063.0,1572715.0,1489240.0,772296.0,1497088.0,1410597.0,1004265.0,945331.0,17699067.0
Gas,Terra,Puglia,TERTIVERI,2021.0,49350.503,ENI,4909445.0,3986303.0,4348954.0,4267088.0,4031899.0,4039011.0,4274077.0,4072780.0,3629364.0,4182681.0,3348720.0,4260181.0,49350503.0
Gas,Terra,Toscana,TOMBOLO,2021.0,1978.383,SIM,145524.0,121014.0,131645.0,150263.0,163785.0,158299.0,166149.0,141015.0,165406.0,210042.0,217035.0,208206.0,1978383.0
Gas,Terra,Molise,TORRENTE CIGNO,2021.0,2307.664,CANOEL ITALIA,0.01,0.01,0.01,0.01,0.01,17010.0,403912.0,400935.0,386831.0,388015.0,297727.0,413234.0,2307664.0
Gas,Terra,Emilia Romagna,TRIGNANO,2021.0,245.383,COIMEPA SERVIZI,7909.0,13005.0,17225.0,18144.0,18840.0,22011.0,24900.0,25208.0,23965.0,26897.0,25102.0,22177.0,245383.0
Gas,Terra,Basilicata,VAL D'AGRI,2021.0,1034169.244,ENI,115077826.0,105876873.0,116770240.0,78591252.0,0.01,53629846.0,77978838.0,87646469.0,90926721.0,104969265.0,102081478.0,100620436.0,1034169244.0
Gas,Terra,Emilia Romagna,VETTA,2021.0,522.565,AIMAG,49028.0,43769.0,44571.0,27191.0,49280.0,37927.0,41931.0,37961.0,48417.0,49333.0,45970.0,47187.0,522565.0
Gas,Terra,Piemonte,VILLAFORTUNA-TRECATE,2021.0,6974.26,ENI,553182.0,485785.0,384013.0,598924.0,648397.0,608200.0,653203.0,640506.0,638496.0,563512.0,610006.0,590036.0,6974260.0
Gasolina,Mare,Zona A,A.C 1.AG,2004.0,14.149,ENI,812.0,2159.0,593.0,1060.0,4167.0,2257.0,1319.0,337.0,835.0,476.0,134.0,0.01,14149.0
Gasolina,Mare,Zona A,A.C 2.AS,2004.0,28.373,ENI,3168.0,427.0,3560.0,3931.0,4074.0,1662.0,1851.0,2670.0,2544.0,0.01,4486.0,0.01,28373.0
Gasolina,Mare,Zona A,A.C 3.AS,2004.0,14.833,ENI,755.0,2261.0,493.0,983.0,4199.0,2872.0,1618.0,286.0,838.0,528.0,0.01,0.01,14833.0
Gasolina,Mare,Zona A,A.C 4.AS,2004.0,1.52,ENI,104.0,104.0,333.0,560.0,419.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1520.0
Gasolina,Mare,Zona A,A.C 5.AV,2004.0,1.513,ENI,107.0,107.0,342.0,540.0,417.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1513.0
Gasolina,Mare,Zona A,A.C 6.AS,2004.0,2.131,ENI,150.0,150.0,481.0,762.0,588.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2131.0
Gasolina,Mare,Zona A,A.C 25.EA,2004.0,4.887,ENI,212.0,637.0,140.0,1092.0,1196.0,736.0,418.0,80.0,231.0,145.0,0.01,0.01,4887.0
Gasolina,Mare,Zona A,A.C 26.EA,2004.0,2.604,ENI,128.0,382.0,86.0,171.0,739.0,512.0,290.0,52.0,150.0,94.0,0.01,0.01,2604.0
Gasolina,Mare,Zona A,A.C 27.EA,2004.0,48.181,ENI,5228.0,825.0,6909.0,7537.0,4540.0,1604.0,3110.0,4543.0,5056.0,0.01,8829.0,0.01,48181.0
Gasolina,Mare,Zona A,A.C 29.EA,2004.0,15.406,ENI,1556.0,239.0,2126.0,2296.0,2164.0,871.0,1036.0,1343.0,1397.0,0.01,2378.0,0.01,15406.0
Gasolina,Mare,Zona A,A.C 30.EA,2004.0,0.221,ENI,27.0,4.0,32.0,29.0,29.0,11.0,13.0,19.0,20.0,0.01,37.0,0.01,221.0
Gasolina,Mare,Zona B,B.C 3.AS,2004.0,5443.454,ENI,357631.0,297842.0,113738.0,2300.0,288.0,894573.0,1047947.0,970959.0,464458.0,517617.0,378313.0,397788.0,5443454.0
Gasolina,Mare,Zona A,CERVIA MARE,2004.0,6.404,ENI,438.0,438.0,1402.0,2359.0,1767.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6404.0
Gasolina,Mare,Zona D,D.C 1.AG,2004.0,13.581,ENI,0.01,4527.0,0.01,0.01,0.01,0.01,4527.0,0.01,0.01,0.01,0.01,4527.0,13581.0
Gasolina,Mare,Zona A,FASCIA CERVIA MARE,2004.0,2.932,ENI,201.0,201.0,642.0,1079.0,809.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2932.0
Gasolina,Mare,Zona A,PORTO CORSINI MARE,2004.0,15.799,ENI,1923.0,272.0,2259.0,2101.0,2088.0,811.0,942.0,1356.0,1411.0,0.01,2636.0,0.01,15799.0
Gasolina,Terra,Sicilia,BRONTE-S.NICOLA,2004.0,2940.178,ENI MEDITERRANEA IDROCARBURI,206450.0,189640.0,219364.0,419669.0,208590.0,207640.0,219480.0,254840.0,194580.0,214100.0,264500.0,341325.0,2940178.0
Gasolina,Terra,Puglia,CANDELA,2004.0,1138.2,ENI,114100.0,89600.0,109200.0,101500.0,95900.0,95900.0,132300.0,67200.0,68600.0,80500.0,82600.0,100800.0,1138200.0
Gasolina,Terra,Lombardia,CASTEGGIO,2004.0,171.708,GAS PLUS ITALIANA,19141.0,15889.0,14843.0,14063.0,12893.0,15015.0,14376.0,16026.0,13709.0,14403.0,7748.0,13602.0,171708.0
Gasolina,Terra,Lombardia,CAVIAGA,2004.0,35.88,ENI,3200.0,2200.0,3300.0,3000.0,2782.0,4700.0,2818.0,2900.0,2550.0,3200.0,2800.0,2430.0,35880.0
Gasolina,Terra,Sicilia,COMISO SECONDO,2004.0,28.354,ENERGEAN SICILIA,2897.0,2673.0,2819.0,2430.0,2297.0,4182.0,3198.0,861.0,2624.0,2093.0,2280.0,0.01,28354.0
Gasolina,Terra,Emilia Romagna,DOSSO DEGLI ANGELI,2004.0,3.963,ENI,409.0,1227.0,274.0,546.0,1507.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3963.0
Gasolina,Terra,Sicilia,FIUMETTO,2004.0,10456.8,ENI MEDITERRANEA IDROCARBURI,666400.0,750400.0,952700.0,906500.0,989100.0,914200.0,910700.0,871500.0,825300.0,843500.0,823900.0,1002600.0,10456800.0
Gasolina,Terra,Emilia Romagna,FORNOVO DI TARO,2004.0,1021.624,GAS PLUS ITALIANA,94988.0,85971.0,79383.0,81084.0,78488.0,56636.0,89960.0,96910.0,98517.0,101592.0,85208.0,72887.0,1021624.0
Gasolina,Terra,Sicilia,GAGLIANO,2004.0,5759.91,ENI MEDITERRANEA IDROCARBURI,291200.0,338100.0,422800.0,956336.0,413700.0,377300.0,401100.0,562846.0,426300.0,419300.0,450100.0,700828.0,5759910.0
Gasolina,Terra,Marche,MONTE CASTELLANO,2004.0,7.448,ENI,584.0,712.0,360.0,1086.0,360.0,846.0,0.01,1202.0,0.01,938.0,0.01,1360.0,7448.0
Gasolina,Terra,Marche,MONTE URANO,2004.0,21.3,ENERGEAN ITALY,4500.0,0.01,2400.0,1440.0,1200.0,480.0,3120.0,2160.0,960.0,1920.0,1680.0,1440.0,21300.0
Gasolina,Terra,Emilia Romagna,MONTEARDONE,2004.0,1050.444,GAS PLUS ITALIANA,93140.0,81222.0,94416.0,81869.0,87768.0,82203.0,93217.0,89698.0,84120.0,76142.0,81361.0,105288.0,1050444.0
Gasolina,Terra,Sicilia,NOTO,2004.0,11.812,ENI MEDITERRANEA IDROCARBURI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3514.0,8298.0,11812.0
Gasolina,Terra,Sicilia,ROCCA CAVALLO,2004.0,19.57,ENI MEDITERRANEA IDROCARBURI,22.0,11055.0,2782.0,5538.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,19570.0
Gasolina,Terra,Emilia Romagna,SANTERNO,2004.0,14.316,SOCIETÀ PADANA ENERGIA,1170.0,1560.0,1560.0,1602.0,1127.0,1685.0,1284.0,928.0,478.0,946.0,1976.0,0.01,14316.0
Gasolina,Terra,Emilia Romagna,SPILAMBERTO,2004.0,495.028,SOCIETÀ PADANA ENERGIA,45256.0,44300.0,0.01,42177.0,41695.0,38688.0,40762.0,13416.0,41017.0,56163.0,65067.0,66487.0,495028.0
Gasolina,Terra,Molise,TORRENTE CIGNO,2004.0,612.626,CANOEL ITALIA,67398.0,29316.0,44299.0,50406.0,51725.0,60837.0,57513.0,50712.0,52322.0,51481.0,51489.0,45128.0,612626.0
Gasolina,Terra,Marche,TORRENTE MENOCCHIA,2004.0,2.834,ENERGEAN ITALY,234.0,238.0,240.0,508.0,122.0,252.0,0.01,360.0,0.01,544.0,0.01,336.0,2834.0
Gasolina,Mare,Zona A,A.C 1.AG,2005.0,18.615,ENI,0.01,190.0,2749.0,956.0,1995.0,2510.0,4590.0,1757.0,166.0,1076.0,217.0,2409.0,18615.0
Gasolina,Mare,Zona A,A.C 2.AS,2005.0,35.142,ENI,0.01,782.0,3231.0,3062.0,2878.0,3507.0,3336.0,6410.0,1672.0,3662.0,1858.0,4744.0,35142.0
Gasolina,Mare,Zona A,A.C 3.AS,2005.0,17.044,ENI,0.01,177.0,2761.0,895.0,1862.0,2437.0,4203.0,1699.0,108.0,847.0,137.0,1918.0,17044.0
Gasolina,Mare,Zona A,A.C 4.AS,2005.0,2.506,ENI,0.01,182.0,216.0,31.0,0.01,0.01,1180.0,24.0,275.0,0.01,398.0,200.0,2506.0
Gasolina,Mare,Zona A,A.C 5.AV,2005.0,2.69,ENI,0.01,191.0,242.0,34.0,0.01,0.01,1262.0,26.0,297.0,0.01,424.0,214.0,2690.0
Gasolina,Mare,Zona A,A.C 6.AS,2005.0,3.791,ENI,0.01,270.0,341.0,48.0,0.01,0.01,1778.0,37.0,419.0,0.01,597.0,301.0,3791.0
Gasolina,Mare,Zona A,A.C 25.EA,2005.0,5.008,ENI,0.01,50.0,785.0,255.0,546.0,702.0,1258.0,472.0,33.0,261.0,43.0,603.0,5008.0
Gasolina,Mare,Zona A,A.C 26.EA,2005.0,3.461,ENI,0.01,33.0,513.0,167.0,369.0,485.0,890.0,360.0,22.0,191.0,32.0,399.0,3461.0
Gasolina,Mare,Zona A,A.C 27.EA,2005.0,58.922,ENI,0.01,1372.0,5471.0,5152.0,4780.0,5555.0,5317.0,10601.0,2736.0,6224.0,3185.0,8529.0,58922.0
Gasolina,Mare,Zona A,A.C 29.EA,2005.0,12.126,ENI,0.01,397.0,1443.0,1067.0,671.0,1422.0,1346.0,1936.0,543.0,708.0,721.0,1872.0,12126.0
Gasolina,Mare,Zona A,A.C 30.EA,2005.0,0.287,ENI,0.01,6.0,24.0,23.0,22.0,27.0,26.0,53.0,14.0,32.0,16.0,44.0,287.0
Gasolina,Mare,Zona B,B.C 3.AS,2005.0,3830.842,ENI,353595.0,270252.0,343945.0,349329.0,325628.0,338205.0,320118.0,321301.0,335560.0,317748.0,283441.0,271720.0,3830842.0
Gasolina,Mare,Zona B,B.C 4.AS,2005.0,7.598,ENI,0.01,0.01,0.01,0.01,0.01,7598.0,0.01,0.01,0.01,0.01,0.01,0.01,7598.0
Gasolina,Mare,Zona A,CERVIA MARE,2005.0,10.65,ENI,0.01,766.0,909.0,219.0,0.01,0.01,4974.0,102.0,1158.0,0.01,1677.0,845.0,10650.0
Gasolina,Mare,Zona D,D.C 1.AG,2005.0,9.054,ENI,4527.0,0.01,0.01,0.01,4527.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9054.0
Gasolina,Mare,Zona A,FASCIA CERVIA MARE,2005.0,4.834,ENI,0.01,351.0,416.0,59.0,0.01,0.01,2276.0,47.0,530.0,0.01,768.0,387.0,4834.0
Gasolina,Mare,Zona A,PORTO CORSINI MARE,2005.0,20.634,ENI,0.01,421.0,1742.0,1614.0,1570.0,2045.0,1879.0,3807.0,985.0,2259.0,1161.0,3151.0,20634.0
Gasolina,Terra,Sicilia,BRONTE-S.NICOLA,2005.0,3336.032,ENI MEDITERRANEA IDROCARBURI,227771.0,277264.0,307630.0,270888.0,466687.0,360533.0,261119.0,258470.0,259630.0,201540.0,228870.0,215630.0,3336032.0
Gasolina,Terra,Puglia,CANDELA,2005.0,1036.778,ENI,127400.0,91000.0,114100.0,66500.0,51800.0,53900.0,61600.0,77000.0,71050.0,133255.0,129113.0,60060.0,1036778.0
Gasolina,Terra,Lombardia,CASTEGGIO,2005.0,153.068,GAS PLUS ITALIANA,13416.0,13268.0,15936.0,13829.0,12653.0,13610.0,12893.0,13625.0,8200.0,14427.0,10986.0,10225.0,153068.0
Gasolina,Terra,Lombardia,CAVIAGA,2005.0,37.6,ENI,3910.0,4200.0,3530.0,2800.0,2566.0,1894.0,2220.0,2600.0,3820.0,3602.0,3758.0,2700.0,37600.0
Gasolina,Terra,Sicilia,COMISO SECONDO,2005.0,36.068,ENERGEAN SICILIA,2225.0,2602.0,3050.0,2626.0,3751.0,3300.0,3364.0,2100.0,3000.0,3150.0,3450.0,3450.0,36068.0
Gasolina,Terra,Sicilia,FIUMETTO,2005.0,9519.202,ENI MEDITERRANEA IDROCARBURI,826700.0,725900.0,774900.0,775833.0,833700.0,779800.0,759500.0,804700.0,778400.0,853210.0,796447.0,810112.0,9519202.0
Gasolina,Terra,Emilia Romagna,FORNOVO DI TARO,2005.0,727.357,GAS PLUS ITALIANA,81546.0,71835.0,82399.0,77878.0,65972.0,55853.0,51654.0,47638.0,34986.0,42007.0,39045.0,76544.0,727357.0
Gasolina,Terra,Sicilia,GAGLIANO,2005.0,5412.16,ENI MEDITERRANEA IDROCARBURI,518000.0,396900.0,415100.0,443333.0,443800.0,432600.0,480200.0,524016.0,464522.0,409970.0,393391.0,490328.0,5412160.0
Gasolina,Terra,Emilia Romagna,MANARA,2005.0,1.118,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1118.0,0.01,1118.0
Gasolina,Terra,Marche,MONTE CASTELLANO,2005.0,6.078,ENI,330.0,834.0,0.01,790.0,1152.0,640.0,638.0,0.01,1346.0,0.01,348.0,0.01,6078.0
Gasolina,Terra,Marche,MONTE URANO,2005.0,15.84,ENERGEAN ITALY,480.0,1200.0,1200.0,480.0,0.01,2400.0,1680.0,2160.0,2160.0,720.0,3120.0,240.0,15840.0
Gasolina,Terra,Emilia Romagna,MONTEARDONE,2005.0,938.281,GAS PLUS ITALIANA,106561.0,96366.0,69206.0,90410.0,98446.0,77277.0,66915.0,75587.0,48657.0,75154.0,71942.0,61760.0,938281.0
Gasolina,Terra,Sicilia,NOTO,2005.0,34.28,ENI MEDITERRANEA IDROCARBURI,6824.0,5149.0,3121.0,5031.0,2007.0,1811.0,2212.0,2157.0,1635.0,1286.0,812.0,2235.0,34280.0
Gasolina,Terra,Puglia,PECORARO,2005.0,11.568,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,11568.0,0.01,11568.0
Gasolina,Terra,Sicilia,ROCCA CAVALLO,2005.0,50.548,ENI MEDITERRANEA IDROCARBURI,22.0,297.0,1210.0,510.0,7110.0,7568.0,5010.0,3760.0,4130.0,4279.0,4142.0,12510.0,50548.0
Gasolina,Terra,Emilia Romagna,SANTERNO,2005.0,11.875,SOCIETÀ PADANA ENERGIA,1195.0,694.0,527.0,1060.0,1792.0,1269.0,1091.0,976.0,170.0,522.0,0.01,2579.0,11875.0
Gasolina,Terra,Emilia Romagna,SPILAMBERTO,2005.0,702.753,SOCIETÀ PADANA ENERGIA,69173.0,64457.0,68193.0,65464.0,64772.0,53745.0,52217.0,21882.0,54008.0,61954.0,61861.0,65027.0,702753.0
Gasolina,Terra,Molise,TORRENTE CIGNO,2005.0,497.565,CANOEL ITALIA,43985.0,46769.0,46642.0,48656.0,49755.0,48720.0,48579.0,46752.0,31987.0,39376.0,17434.0,28910.0,497565.0
Gasolina,Terra,Marche,TORRENTE MENOCCHIA,2005.0,2.884,ENERGEAN ITALY,216.0,401.0,0.01,366.0,522.0,220.0,330.0,0.01,595.0,0.01,234.0,0.01,2884.0
Gasolina,Mare,Zona A,A.C 1.AG,2006.0,18.394,ENI,130.0,2650.0,981.0,3354.0,252.0,3939.0,296.0,67.0,1982.0,1472.0,3216.0,55.0,18394.0
Gasolina,Mare,Zona A,A.C 2.AS,2006.0,34.232,ENI,4148.0,3403.0,2886.0,3693.0,1769.0,3196.0,3136.0,1852.0,1575.0,1799.0,5283.0,1492.0,34232.0
Gasolina,Mare,Zona A,A.C 3.AS,2006.0,16.592,ENI,0.01,2287.0,845.0,3099.0,181.0,3775.0,191.0,0.01,1906.0,1308.0,3000.0,0.01,16592.0
Gasolina,Mare,Zona A,A.C 4.AS,2006.0,0.872,ENI,237.0,0.01,0.01,0.01,0.01,88.0,305.0,242.0,0.01,0.01,0.01,0.01,872.0
Gasolina,Mare,Zona A,A.C 5.AV,2006.0,0.72,ENI,237.0,0.01,0.01,0.01,0.01,66.0,238.0,179.0,0.01,0.01,0.01,0.01,720.0
Gasolina,Mare,Zona A,A.C 6.AS,2006.0,1.016,ENI,335.0,0.01,0.01,0.01,0.01,93.0,336.0,252.0,0.01,0.01,0.01,0.01,1016.0
Gasolina,Mare,Zona A,A.C 25.EA,2006.0,4.89,ENI,0.01,698.0,250.0,916.0,54.0,1099.0,54.0,0.01,555.0,392.0,872.0,0.01,4890.0
Gasolina,Mare,Zona A,A.C 26.EA,2006.0,2.801,ENI,0.01,404.0,142.0,514.0,30.0,622.0,32.0,0.01,329.0,241.0,487.0,0.01,2801.0
